ESPÉCIE DE DÉBITO DETALHADA,ESPÉCIE,IDADE DA DÍVIDA,SALDO INICIAL DO PROCESSO,SALDO PROCESSO,VALOR RECOLHIMENTO PROCESSO,FAIXA DE RECOLHIMENTO,TAXA DE RECOLHIMENTO,PERÍODO DA DÍVIDA,PERIODO BAIXADO,SITUAÇÃO DO SALDO,INDICADOR DE PF OU PJ,SEGMENTO CONTRIBUINTE,QTDE. ANOS DO ESGOTAMENTO,ULTIMA ARRECADACAO,RATING
6,1,1,9450.310000000001,9249.93,0.0,0,0.0,0,0,0,1,9,0,78849.24,1
4,1,7,88.1,135.73,0.0,0,0.0,1,1,0,1,7,0,0.0,3
4,1,3,1900.35,1333.43,1301.45,1,0.6848475280869313,0,2,1,1,2,0,2860.72,0
2,1,5,1663.23,3618.97,0.0,0,0.0,0,1,0,1,12,0,0.0,2
5,2,1,1570.16,1669.64,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,191.5,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,2510.01,2711.15,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,13359.44,12235.08,2730.51,2,0.2043880581820795,0,1,1,1,13,0,809.03,0
5,2,1,0.0,1440.35,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,7,930.99,105.29,749.2238,1,0.8047603089184631,1,0,1,0,10,0,2671.79,0
6,1,19,143.23,354.58,120.82,1,0.8435383648676952,1,1,0,1,13,11,0.0,0
6,1,25,197.7262,924.75,0.0,0,0.0,1,1,0,1,17,0,0.0,3
5,2,1,0.0,683.97,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,14,19627.7,28290.73,13864.12,1,0.7063547944996103,1,2,2,1,18,21,0.0,0
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,838.47,2
6,1,17,2230.33,5870.88,0.0,0,0.0,1,1,0,1,13,0,0.0,2
6,1,9,16611.67,6943.13,12590.31,1,0.7579195830401159,1,2,2,1,15,19,0.0,0
4,1,3,7093.18,9979.529999999999,0.0,0,0.0,0,0,0,1,8,0,9478.06,1
2,1,6,332598.27,730594.82,0.0,0,0.0,0,1,0,1,12,0,0.0,0
4,1,4,1387.9,1404.76,238.17,3,0.1716045824627134,0,0,1,1,13,0,0.0,0
9,1,16,17502.38,58848.51,0.0,0,0.0,1,1,0,1,0,8,0.0,3
5,2,3,3465.11,3365.93,0.0,0,0.0,0,0,0,1,15,0,0.0,1
5,2,2,668.76,603.82,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,12,1403.05,2072.36,334.94,2,0.2387227825095328,1,0,2,0,10,21,142.64,1
5,2,3,7525.81,4993.969999999999,2351.6653,2,0.3124800254059032,0,0,2,0,10,12,0.0,1
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,11,1957.45,607.67,676.46,2,0.3455822626376153,1,0,2,0,10,18,0.0,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,13,398.01,688.84,26662.0337,1,66.98835129770609,1,1,2,1,17,17,0.0,0
9,1,5,1535.9,2000.93,739.013,2,0.4811595807018686,0,0,2,1,9,1,0.0,1
5,2,3,3639.98,2580.33,1376.72,2,0.3782218583618591,0,0,2,0,10,2,0.0,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,721.07,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,483.79,2
5,2,5,1102.36,915.25,373.6,2,0.3389092492470699,0,0,2,0,10,2,72.0,1
9,1,9,1214.39,562.77,1262.88,1,1.039929511936034,1,1,2,1,8,18,0.0,0
6,1,2,10607.29,12322.4,167.82,0,0.01582119466894938,0,0,2,1,2,2,0.0,1
5,2,7,2114.75,630.88,2574.0691,1,1.217197824801986,1,0,2,0,10,12,0.0,0
9,1,8,328.4385,839.36,202.22,1,0.615701265229259,1,1,0,1,13,20,0.0,0
4,1,3,1890.68,63.63,2005.0971,1,1.060516375060825,0,0,1,1,7,0,15176.91,0
2,1,6,12550.86,28182.45,1460.38,3,0.1163569667735916,0,1,2,1,17,2,1568.17,1
9,1,10,14954.69,33127.81,6635.81,2,0.4437276867658239,1,2,2,1,11,19,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,0,0.0,1524.78,0.0,0,0.0,0,1,0,1,15,0,0.0,3
5,2,3,1870.33,587.35,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,11,1365.06,3747.7,413.72,2,0.3030782529705655,1,1,2,1,13,3,0.0,1
9,1,5,12779.6,24331.6,0.0,0,0.0,0,0,0,1,13,16,0.0,3
9,1,19,14311.42,36969.49,9656.81,1,0.6747625322993807,1,1,2,1,13,9,0.0,0
4,1,4,2336.22,2230.63,823.87,2,0.3526508633604712,0,0,2,1,17,1,2881.2,1
9,1,1,0.0,12237.04,0.0,0,0.0,0,0,1,1,6,0,0.0,0
5,2,3,2072.65,392.9,147.63,3,0.07122765541697827,0,0,1,0,10,0,10335.54,0
5,2,7,6859.85,4017.5,4146.1,1,0.60440097086671,1,0,2,1,10,1,293570.49,0
9,1,2,9343.17,10933.86,0.0,0,0.0,0,0,0,1,17,2,1247.2,0
5,2,3,866.31,865.32,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,2,6748.68,8408.85,0.0,0,0.0,0,0,0,1,2,0,0.0,1
5,2,1,0.0,253.01,0.0,0,0.0,0,0,0,0,10,0,6522.23,2
5,2,3,1849.54,605.73,0.0,0,0.0,0,0,0,0,10,0,1777.54,3
4,1,3,193.09,275.74,0.0,0,0.0,0,0,0,1,7,0,12.25,0
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,7,2204.22,2115.19,985.6575,2,0.4471683860957617,1,1,2,1,15,17,9262.6,1
4,1,3,10599.85,15072.63,0.0,0,0.0,0,0,0,1,6,0,3038.4,1
9,1,10,10714.46,28575.16,512.75,0,0.04785588821088511,1,1,0,1,1,21,3996.9,3
9,1,19,926.6600000000001,2950.01,407.79,2,0.4400643170094748,1,1,0,1,17,9,0.0,1
5,2,5,745.03,792.4100000000001,201.88,2,0.2709689542702978,0,0,2,0,10,2,378.98,1
5,2,3,1878.03,605.69,0.0,0,0.0,0,0,0,0,10,0,120.3,3
4,1,3,16751.89,7846.4,13688.8032,1,0.8171497783235205,0,0,1,1,13,0,280320.86,0
5,2,4,1897.4,1576.08,625.0638,2,0.3294317487087594,0,0,2,0,10,12,0.0,1
6,1,1,0.0,56788.26,0.0,0,0.0,0,0,1,1,6,0,657728.49,0
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,143.45,2
6,1,6,5467.66,5648.530000000001,3405.88,1,0.6229136413017634,0,2,2,1,18,15,0.0,0
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,8,4444.57,9829.14,0.0,0,0.0,1,1,0,1,15,19,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
11,3,8,13561.2,13684.55,17454.11,1,1.287062354363921,1,0,0,1,10,0,0.0,0
9,1,10,1232.79,3449.23,1260.01,1,1.022079997404262,1,1,0,1,13,21,0.0,0
5,2,4,899.8799999999999,200.9,0.0,0,0.0,0,0,0,0,10,0,156.71,3
4,1,3,526.7,709.86,0.0,0,0.0,0,1,0,1,13,0,0.0,3
4,1,4,88.03,122.54,0.0,0,0.0,0,2,0,1,17,0,0.0,3
5,2,3,1870.33,604.83,0.0,0,0.0,0,0,0,0,10,0,2870.52,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,4,26708.08,49766.25999999999,0.0,0,0.0,0,1,0,1,18,0,344.76,2
9,1,10,11919.89,25072.28,4447.82,2,0.3731427051759705,1,1,2,1,11,15,0.0,1
9,1,17,399.05,1476.27,143.26,2,0.3590026312492169,1,1,0,1,17,10,0.0,1
5,2,1,0.0,253.01,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,1,22356.11,24327.21,0.0,0,0.0,0,0,0,1,9,1,0.0,1
5,2,3,1767.85,606.85,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,17,915.1500000000001,2882.02,204.83,2,0.2238212314921051,1,1,2,1,18,4,0.0,1
5,2,5,407.66,189.51,0.0,0,0.0,0,0,0,0,10,0,122.7,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,9,1073.86,1522.19,219.9442,2,0.2048164565213342,1,0,2,0,10,19,0.0,1
6,1,1,83794.36,83082.41,5271.02,3,0.06290423365009293,0,0,1,1,8,0,0.0,0
5,2,1,0.0,1848.2,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,8,2201.17,2425.84,876.03,2,0.3979837995247982,1,0,2,1,8,2,378.98,1
5,2,3,1849.54,605.75,0.0,0,0.0,0,0,0,0,10,0,120.0,3
6,1,4,11259.9,11928.82,1775.36,3,0.1576710272737769,0,0,1,1,15,0,83101.95,0
6,1,7,13656.35,24301.41,2230.4185,3,0.1633246438470016,1,1,2,1,17,18,0.0,2
6,1,5,1343.51,1530.73,1605.74,1,1.195182767526851,0,0,0,1,1,12,8487.98,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,430.95,222.79,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,2,4389.62,5628.37,0.0,0,0.0,0,0,0,1,12,0,0.0,1
5,2,4,236.16,123.92,131.9117,1,0.5585691903794038,0,0,2,0,10,2,1559.18,0
9,1,4,6180.72,3105.24,1752.1816,2,0.2834915026081103,0,0,2,1,18,2,2137.54,1
5,2,1,0.0,774.89,0.0,0,0.0,0,0,0,0,10,0,674.12,2
6,1,8,1736.6,2243.01,766.46,2,0.4413566739606127,1,1,2,1,7,17,0.0,1
5,2,3,2091.9,604.41,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,12,376.15,671.6,0.0,0,0.0,1,0,0,1,10,0,21813.97,3
6,1,9,5570.87,10489.5,0.0,0,0.0,1,0,0,1,6,0,0.0,2
4,1,7,665.38,1032.49,0.0,0,0.0,1,2,0,1,17,0,0.0,3
5,2,3,1019.67,450.46,0.0,0,0.0,0,0,0,0,10,0,172.15,3
5,2,3,1849.54,587.99,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1870.33,604.84,0.0,0,0.0,0,0,0,0,10,0,912.17,3
4,1,1,14037.66,13557.94,4718.03,2,0.3360980391318781,0,0,1,1,9,0,24808.53,0
5,2,3,2392.81,617.5999999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,10,144318.51,398467.06,31505.55,2,0.2183056767977995,1,1,0,1,8,20,0.0,1
2,1,14,217137.19,445017.18,19826.55,3,0.0913088633043469,1,1,0,1,17,6,0.0,1
6,1,1,510.95,356.44,129.61,2,0.2536647421469811,0,0,1,1,9,0,10409.85,0
5,2,3,1849.54,605.36,0.0,0,0.0,0,0,0,0,10,0,106.18,3
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1002.91,195.0,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,8656.74,8834.91,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,1,13997.76,15484.77,0.0,0,0.0,0,0,0,1,17,1,8204.86,1
5,2,13,330.39,53.23499999999999,402.87,1,1.219377099791156,1,0,0,1,10,0,751782.89,0
9,1,9,4082.52,8284.449999999999,6471.25,1,1.585111646728001,1,1,2,1,17,2,1044.49,0
5,2,4,1000.65,189.23,0.0,0,0.0,0,0,0,0,10,0,2148.37,3
4,1,12,9718.46,9299.31,6031.9,1,0.6206641793041282,1,1,2,1,17,1,2133.41,0
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1280.17,1361.56,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,2,13309.2,14464.87,0.0,0,0.0,0,0,0,1,6,2,27822.4,1
4,1,10,4590.440000000001,1724.19,4204.85,1,0.916001516194526,1,1,2,1,13,19,0.0,0
5,2,7,2651.8,2205.94,1113.0475,2,0.4197328229881589,1,0,2,0,10,17,0.0,1
5,2,12,456.8,821.22,0.0,0,0.0,1,0,0,1,10,0,0.0,0
5,2,1,1274.94,1356.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,2,1193.51,1531.09,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,10,727.86,985.17,216.72,2,0.2977495672244662,1,2,2,1,13,21,0.0,1
4,1,3,316.86,450.41,0.0,0,0.0,0,0,0,1,18,0,0.0,1
1,3,7,626.3499999999999,1375.82,0.0,0,0.0,1,1,0,1,8,0,0.0,3
5,2,3,8606.1,8423.1,0.0,0,0.0,0,1,0,1,8,0,77234.52,3
4,1,1,113.91,139.97,0.0,0,0.0,0,0,0,1,17,0,320.28,0
5,2,1,0.0,259.56,0.0,0,0.0,0,0,2,0,10,1,0.0,2
4,1,12,10054.03,784.1,13839.23,1,1.376485846968827,1,1,2,1,12,15,9132.25,0
5,2,1,0.0,856.19,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,814.82,855.56,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,12,3290.57,5270.5,0.0,0,0.0,1,0,0,0,10,0,0.0,3
4,1,1,60734.82,74964.31,0.0,0,0.0,0,0,0,1,13,0,405.3,1
5,2,3,8508.45,8465.69,0.0,0,0.0,0,0,0,0,10,0,467.02,3
5,2,1,0.0,1661.14,0.0,0,0.0,0,0,0,0,10,1,0.0,2
6,1,21,1173.49,2527.96,382.26,2,0.3257462781958091,1,1,2,1,13,17,0.0,0
5,2,1,0.0,423.45,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,1,15,0,1165.35,1
9,1,15,3702.85,10740.15,0.0,0,0.0,1,1,0,1,12,6,0.0,3
4,1,2,1672.0,2140.89,0.0,0,0.0,0,0,0,1,17,0,3491.91,0
5,2,1,0.0,775.36,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,1,43994.54,52298.28,0.0,0,0.0,0,0,0,1,12,2,0.0,3
4,1,1,162.41,191.61,0.0,0,0.0,0,0,0,1,9,0,0.0,1
9,1,13,1001.4,2429.98,111.57,3,0.1114140203714799,1,1,2,1,0,18,0.0,2
5,2,3,1104.05,364.04,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,1022.57,189.12,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,8,1992.28,4894.5,0.0,0,0.0,1,1,0,1,13,19,0.0,3
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,17,136498.8,293261.73,14299.55,3,0.1047595290215006,1,0,2,1,8,20,1991781.65,1
2,1,10,32511.81,90354.59000000001,3176.98,3,0.0977177216525318,1,2,2,1,13,20,0.0,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,4463.73,2
5,2,4,1050.67,201.97,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,17,339.5,1233.77,106.44,2,0.313519882179676,1,1,0,1,17,9,0.0,1
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
8,0,1,1966.67,2526.94,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1064.53,195.0,0.0,0,0.0,0,0,0,0,10,0,25122.07,3
6,1,1,94512.73000000001,111482.02,0.0,0,0.0,0,0,0,1,8,0,28695.27,0
9,1,20,2077.09,5501.57,420.94,2,0.2026585270739351,1,1,2,1,12,10,0.0,1
5,2,4,1061.27,195.02,0.0,0,0.0,0,0,0,0,10,0,116.23,3
8,0,18,409.29,1756.4,0.0,0,0.0,1,0,0,0,10,0,0.0,3
9,1,2,343.25,382.83,611.55,1,1.781646030589949,0,0,2,1,8,1,6988.79,0
9,1,7,13978.09,35434.01,4832.26,2,0.3457024529102331,1,2,0,1,17,18,0.0,1
9,1,3,461.88,326.98,187.25,2,0.4054083311682688,0,2,2,1,7,1,817.56,1
4,1,1,2491.96,3085.48,0.0,0,0.0,0,0,0,1,13,0,0.0,1
4,1,3,4204.67,4260.73,1356.54,2,0.3226269838061013,0,2,2,1,8,2,2425.68,1
6,1,4,72328.77,116619.64,0.0,0,0.0,0,0,0,1,8,0,0.0,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
0,1,7,470167.35,834667.47,55085.5,3,0.1171614745260385,1,1,0,1,3,19,0.0,1
6,1,2,63363.92999999999,74975.08,0.0,0,0.0,0,2,0,1,11,0,0.0,3
5,2,7,2872.68,3142.79,929.4858,2,0.3235605079577259,1,0,2,0,10,16,965.62,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,47486.28,56906.81,10084.52,2,0.2123670247490433,0,0,2,1,0,2,2253.26,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,11,107956.82,285057.14,40235.24,2,0.3726975285118624,1,1,2,1,2,21,0.0,1
6,1,1,1212.62,1315.05,0.0,0,0.0,0,0,0,1,2,1,6211.62,0
4,1,1,6245.2,6366.0,894.49,3,0.1432283994107475,0,0,1,1,12,0,203.21,0
6,1,2,3577.49,2921.78,561.27,3,0.1568893274334799,0,0,1,1,7,0,29275.48,0
5,2,3,1862.67,613.99,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,11,2028.08,3429.21,0.0,0,0.0,1,0,0,0,10,0,4999.8,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
11,3,6,1526.91,2721.76,0.0,0,0.0,0,0,0,1,17,0,43290.06,1
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,9,31235.2765,55591.67,10879.51,2,0.3483084262116264,1,0,2,1,13,0,0.0,1
5,2,5,1051.61,195.33,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1849.54,587.71,0.0,0,0.0,0,0,0,0,10,0,612.54,3
6,1,3,110424.29,144204.75,0.0,0,0.0,0,0,0,1,15,0,0.0,1
2,1,5,8405.0,17936.64,0.0,0,0.0,0,0,0,1,4,0,0.0,3
6,1,9,132.85,137.0,32.5029,2,0.2446586375611591,1,0,1,1,0,0,10263.09,0
4,1,12,2285.51,365.59,3167.47,1,1.385891989096525,1,1,2,1,17,12,0.0,0
5,2,3,1864.84,549.51,55.87,0,0.02995967482464984,0,0,1,0,10,0,5344.67,0
8,0,1,2266.86,2686.29,0.0,0,0.0,0,0,0,0,10,0,2549.59,2
4,1,4,92.81,133.41,0.0,0,0.0,0,1,0,1,17,0,0.0,3
6,1,15,4686.37,11379.55,0.0,0,0.0,1,1,0,1,8,0,0.0,3
2,1,13,34476.99000000001,107613.11,3177.65,3,0.09216726866237451,1,1,2,1,17,4,0.0,1
5,2,1,784.89,824.14,0.0,0,0.0,0,0,0,1,10,0,0.0,2
9,1,1,0.0,891.21,0.0,0,0.0,0,0,1,1,8,0,0.0,0
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,7,2786.64,2848.79,983.8326,2,0.3530533545775558,1,0,2,0,10,15,0.0,1
9,1,2,0.0,6718.88,0.0,0,0.0,0,0,1,1,17,0,0.0,0
9,1,3,2696.25,3391.370000000001,48.92,0,0.01814371812702828,0,0,2,1,17,2,4391.1,0
6,1,3,15981.59,12683.35,794.16,0,0.04969217706123108,0,0,1,1,13,0,42764.22,0
5,2,1,1757.23,1868.51,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1345.02,1430.52,0.0,0,0.0,0,1,0,1,4,0,0.0,3
10,3,10,10999.01,31252.14,0.0,0,0.0,1,0,0,0,10,0,0.0,3
5,2,3,1802.91,639.15,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1353.21,606.87,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,8,47639.47,126370.8,0.0,0,0.0,1,1,0,1,0,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,8366.85,8841.039999999999,0.0,0,0.0,0,0,0,1,17,0,0.0,1
6,1,22,34366.78999999999,104713.98,1500.0,0,0.04364678807651224,1,1,0,1,17,0,0.0,2
5,2,3,1849.54,605.36,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,1,3523.98,4085.62,0.0,0,0.0,0,0,0,1,17,0,11666.97,0
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,774.17,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,4,1367.82,1864.92,0.0,0,0.0,0,0,0,1,2,0,0.0,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,172.06,0.0,0,0.0,0,0,1,0,10,0,1238.89,0
5,2,4,1023.78,189.24,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,10,7069.289999999999,14493.33,1748.56,2,0.2473459145119241,1,1,2,1,8,18,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,2196.58,2
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,15406.55,22010.47,0.0,0,0.0,0,0,0,1,1,0,0.0,1
5,2,3,4277.219999999999,2064.09,1402.77,2,0.3279630227110132,0,0,2,0,10,1,2498.04,1
4,1,3,5377.910000000001,7442.6,92.52,0,0.01720370924764453,0,0,2,1,9,12,0.0,1
5,2,4,2280.2,415.23,0.0,0,0.0,0,1,0,1,9,0,0.0,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,780.5799999999999,819.61,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,8,21767.99,54025.8,0.0,0,0.0,1,2,0,1,1,18,0.0,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,4,0.0,4893.61,0.0,0,0.0,0,0,1,1,13,0,56326.64,0
9,1,25,53540.62,244271.27,0.0,0,0.0,1,1,0,1,6,0,0.0,3
5,2,1,0.0,917.82,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,8464.4,9643.47,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,3,1104.05,364.04,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1862.67,614.01,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,794.05,364.59,0.0,0,0.0,0,0,0,0,10,0,72.36,3
6,1,1,9313.7,9100.86,0.0,0,0.0,0,0,0,1,7,0,0.0,1
5,2,3,1864.84,606.39,0.0,0,0.0,0,0,0,0,10,0,140.36,3
4,1,2,2684.58,1229.43,2045.52,1,0.7619515901928794,0,2,2,1,17,1,6328.57,0
4,1,1,1435.34,1712.47,0.0,0,0.0,0,0,0,1,15,0,974.97,1
5,2,1,4782.190000000001,4907.8,245.39,3,0.05131331042890391,0,0,1,0,10,0,420.26,0
5,2,1,787.74,827.14,0.0,0,0.0,0,0,0,0,10,0,163.82,2
5,2,1,0.0,1526.07,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,19,8744.009999999998,1119.59,7672.84,1,0.8774967091757672,1,1,2,1,9,5,0.0,0
6,1,4,496.92,802.78,0.0,0,0.0,0,0,0,1,15,0,1926.17,1
4,1,12,725.81,991.2,0.0,0,0.0,1,1,0,1,2,0,0.0,3
6,1,7,2281.47,3851.93,788.241,2,0.3454969822088391,1,0,2,1,15,1,36808.15,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,17,1188.73,3624.75,238.08,2,0.2002809721299202,1,1,2,1,17,8,0.0,1
6,1,5,9863.119999999999,17442.84,0.0,0,0.0,0,0,0,1,0,0,0.0,1
9,1,8,10248.77,19108.37,2864.003,2,0.2794484606445456,1,0,2,1,2,1,159365.86,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,10,7776.92,16934.29,4361.42,1,0.5608158499765974,1,1,2,1,6,19,1909.9,0
6,1,1,2464.77,2716.67,0.0,0,0.0,0,2,0,1,15,0,16193.03,1
5,2,4,1262.81,241.9,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,17,2086.78,3449.34,1064.64,1,0.5101831529916906,1,1,2,1,13,7,0.0,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,7,5350.13,11427.58,3812.05,1,0.7125153968221333,1,0,0,1,9,18,0.0,0
6,1,3,15843.13,20605.57,0.0,0,0.0,0,0,0,1,17,0,10731.83,1
4,1,8,2847.82,3305.32,746.3536,2,0.2620789235274701,1,1,2,1,12,18,0.0,1
6,1,15,7525.719999999998,22154.5,0.0,0,0.0,1,1,0,1,13,0,0.0,3
6,1,8,4770.65,917.71,297.25,3,0.06230807122719126,1,1,1,1,13,0,0.0,0
9,1,8,2029.0708,83.92,4491.0208,1,2.213338637567502,1,1,2,1,8,2,192.47,0
9,1,11,7633.19,18521.29,12687.44,1,1.662141254180755,1,1,2,1,8,18,0.0,0
4,1,4,60.64,83.58,0.0,0,0.0,0,1,0,1,7,0,0.0,3
9,1,2,0.0,55097.99,0.0,0,0.0,0,0,1,1,17,0,0.0,0
6,1,2,10061.23,8224.38,623.01,3,0.06192185249715988,0,0,1,1,6,0,83291.86,0
5,2,3,801.5999999999999,364.24,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,8,934.99,46.14,450.1822,2,0.4814834383255436,1,0,1,0,10,0,0.0,0
9,1,13,8815.63,24599.76,1822.0,2,0.2066783655847625,1,1,2,1,8,21,0.0,1
2,1,22,864.52,2943.18,0.0,0,0.0,1,1,0,1,17,0,0.0,3
9,1,4,84023.32,112724.44,24585.0273,2,0.2925976657432722,0,0,2,1,17,1,6556.95,1
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,3095.439999999999,3337.03,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,19,674.03,1783.99,319.13,2,0.4734655727489874,1,1,2,1,9,15,0.0,1
9,1,4,28147.87,31364.7,0.0,0,0.0,0,0,0,1,17,2,11013.52,0
5,2,4,236.43,242.33,0.0,0,0.0,0,0,0,0,10,0,0.0,3
